,train_loss,train_metric,valid_loss,valid_metric,test_loss,test_metric
0,0.14061654496123652,0.5047247770443767,0.14083512518924177,0.5027034779175874,0.1405639617438939,0.5042017311327104
1,0.09160400186735446,0.7898145493787061,0.09180147236613949,0.7887032843167008,0.09158823829307756,0.7895075910719472
2,0.07381525719867661,0.8635209374553007,0.0738488572009845,0.8632645854402194,0.07377448104163284,0.8634255837979524
3,0.059760101490377054,0.9105466910635296,0.05979047296611508,0.9103691672940015,0.059735137722694225,0.9104600669178259
4,0.055598022161918254,0.9225729984029442,0.05560818036434796,0.9224698148372602,0.0556412656185305,0.9223125210646973
5,0.05526280134525645,0.9235038552672878,0.05532444493906644,0.9232589771259994,0.05540162265398861,0.9229802688387496
6,0.0670302611758601,0.887457753653575,0.06702670683694514,0.8873608881290249,0.0670806456072565,0.8870850374800063
7,0.04427403107149377,0.9509010859115667,0.0443091833370355,0.9507755418598529,0.04444141031543489,0.9504398406174706
8,0.04428438453609934,0.9508781196712531,0.04436925324915611,0.9506419843040416,0.044486729192916526,0.9503387118742924
9,0.04404154083828438,0.9514153849461778,0.04413475170181461,0.9511623420722989,0.04426811057190305,0.9508256077747728
10,0.0617254197812878,0.9045662782618906,0.061837988812668075,0.9041252675030528,0.061934813228927965,0.9037442476299619
11,0.03780485144762378,0.9642011704679871,0.03789249540248654,0.9640002185549957,0.038050510319912675,0.9636689457642277
12,0.047499872657224614,0.9434856616638937,0.04750032595508614,0.9434299409971195,0.04763243074384926,0.9430672033497071
13,0.03564608428049974,0.9681728746698823,0.0357609920477187,0.9679363788355484,0.03589627392744707,0.9676662727191043
14,0.06289353392981159,0.9009200560792603,0.06287143061872638,0.9008939567517428,0.06296127615215201,0.90052726196147
15,0.03487994978307834,0.9695262810224643,0.03500007899284862,0.9692863450145921,0.03515475765312603,0.9689883235962862
16,0.034006559061091804,0.9710332922096983,0.03414378202217254,0.9707708152244108,0.034247717295233966,0.9705679650807761
17,0.046687087542233746,0.945403183350708,0.04687577969633488,0.9449077558893328,0.04695748676820938,0.9446692296132154
18,0.03155073092149399,0.9750659626249408,0.03172349808936743,0.9747677723620607,0.03183758493585168,0.9745646766878874
19,0.062160044480189657,0.903217599776244,0.06231784650384034,0.9026315341909575,0.06238110901420774,0.9023520319207311
20,0.033902136269101005,0.9712109133320546,0.034046688887377774,0.9709368144794199,0.03416865829214559,0.9707036928793538
21,0.03143493361474337,0.9752486522573113,0.031609264789254056,0.9749491629311419,0.031683072372227464,0.9748109604806736
22,0.06437291916266756,0.8962041084233361,0.06452340232922073,0.8956174332433063,0.06454453125897498,0.8954615805702428
23,0.03346553522488458,0.9719476463168244,0.03370345750041828,0.9715198440422324,0.03374264478182143,0.9714296692204142
24,0.029041302821376312,0.9788745510276987,0.0292604387746033,0.978533802580642,0.02935030016845604,0.9783836620479879
25,0.030283290357649362,0.9770290012583974,0.030531555666249773,0.9766282452457071,0.030600901862571757,0.9765022931862771
26,0.060957363792231295,0.9069264861402349,0.06111633191383058,0.9063499495665188,0.061145057850892165,0.9061833871501089
27,0.028499362708017888,0.9796556389996186,0.028701179947297307,0.9793465333198209,0.028829482390668584,0.9791440144537257
28,0.02734755065949863,0.9812668579573067,0.027578163251612848,0.9809311664058072,0.0276893331551827,0.9807610209669181
29,0.02685131885732026,0.981940529949143,0.02704138753817879,0.9816662460769978,0.02719196578547022,0.9814459706725142
30,0.029795135882638834,0.9777635990266268,0.03004718116444856,0.9773639353704606,0.030118056044414303,0.977237974623642
31,0.04444330305772521,0.9505249303659977,0.04447301581671822,0.9504108556093024,0.044632260102542766,0.9500132632459637
32,0.025827024513871734,0.9832920754346637,0.02605248525791595,0.9829826563299735,0.026185805053661807,0.9827936443904339
33,0.024807378245947073,0.9845852852265241,0.025053190772779503,0.9842630869385233,0.0251764693624056,0.9840945236882063
34,0.03655537935110016,0.9665284097137282,0.036765030984561776,0.966110643227674,0.03683186123888524,0.9659588392887848
35,0.02675095706418904,0.9820752790571108,0.027008831349260135,0.981710364852566,0.027112028680274635,0.9815548981490677
36,0.05255101832182997,0.9308270927038285,0.052719425161694554,0.9303157249885918,0.05276542869194134,0.9301355942684809
37,0.024865320974370154,0.984513192695342,0.02507558526997793,0.9842349406537891,0.025214692420523533,0.9840461913753754
38,0.023435273930483645,0.9862433140486748,0.023701512364959133,0.9859153657619519,0.023827492335480555,0.9857533188129002
39,0.023328047330362846,0.9863689117014546,0.02355315137678459,0.9860911412070376,0.0237047690136851,0.9858996957289183
40,0.023323120248621203,0.9863746690375419,0.023592805084346684,0.9860442683704037,0.02372451419156632,0.9858761959164914
41,0.0338428787630059,0.9713114661516482,0.034070500626715725,0.9708961472741015,0.034149750168226585,0.9707361078253245
42,0.022771922372798705,0.9870110768493003,0.023032496728525247,0.986699269699032,0.023183669767441663,0.9865128126174763
43,0.02183435275784408,0.9880586231797261,0.022110417041851765,0.9877429114282279,0.022258466578287065,0.9875678137996435
44,0.025693162490211644,0.9834648216468695,0.025962626676361688,0.9830998442304707,0.026087229250803548,0.9829229466111927
45,0.029104773992191343,0.9787821088733992,0.02925313346430495,0.9785445198388905,0.029404730994441425,0.978303411590881
46,0.026628394937621692,0.9822391504632062,0.026894850282211214,0.9818644091025132,0.02702433973847324,0.9816740199277978
47,0.02633650160643598,0.9826263956543942,0.02661232157826842,0.9822434342003884,0.026730173863222132,0.9820708130756203
48,0.031376131695785875,0.9753411649615719,0.03150971818449828,0.9751066989675905,0.03165077285181176,0.9748622927272667
49,0.024202714657849178,0.9853275743600236,0.024494097128440633,0.9849576279118571,0.02462177257988649,0.9847876726904102
50,0.022101175279901873,0.9877649853035988,0.02235752542848925,0.9874674074872741,0.022522103763412234,0.9872715670166415
51,0.026815542905369916,0.9819886218806311,0.027095313653310006,0.9815930505043852,0.02720628789973645,0.9814264204818268
52,0.020008061556973607,0.9899727051076542,0.02031510259073791,0.9896525939947431,0.020481272091150624,0.9894738177499426
53,0.05498048875563318,0.924283427101628,0.05512638474337169,0.9238074558957378,0.05521129775080029,0.9235085422721376
54,0.021260177505308984,0.9886784072831326,0.021518419025773994,0.9883904824625678,0.02170059797451119,0.9881831850920529
55,0.02100657585591625,0.9889468950768546,0.02128142516713456,0.988644797914359,0.021438592278644066,0.988466807074036
56,0.020520713257187975,0.9894522783182463,0.02079300361353196,0.989160034279716,0.020951695447804078,0.9889847241214852
57,0.0234847252262408,0.9861851961484329,0.023709398005203067,0.9859059922045421,0.02384175663306793,0.9857362561286216
58,0.01870855493865406,0.9912329346339981,0.019054041584420554,0.9908973537046956,0.019210411059959496,0.9907395873332083
59,0.02870299380223809,0.9793638749201757,0.02888076635648591,0.9790872628841387,0.028986237231561567,0.9789165968109054
60,0.01869574486937755,0.9912449364535174,0.01901644217542845,0.9909332427463844,0.019181461572049252,0.990767476422937
61,0.023825298299711258,0.985781609035867,0.02404126941734227,0.9855086698866002,0.024179095718342827,0.9853297627569785
62,0.019852901440950067,0.9901276230713437,0.020143477543571108,0.9898266882677376,0.020295196541562317,0.9896642129514074
