,train_loss,train_metric,valid_loss,valid_metric,test_loss,test_metric
0,0.16324958141964158,0.331715535945142,0.1634785353029106,0.332899076727009,0.16331851060714753,0.330689175006301
1,0.12709948162176782,0.594916297973333,0.1272172321682239,0.5960180605165998,0.12727215812426684,0.5935343549741702
2,0.08284307164547644,0.8279044668497946,0.08300139800572853,0.828034676973139,0.08298439626384836,0.8271975458846502
3,0.07527490190525472,0.8579119322150319,0.07543399926109103,0.8579620709757855,0.07541731366245781,0.8572752976232636
4,0.061272388873738926,0.9058572593723772,0.06146277823425429,0.9057037458304997,0.061468096413304196,0.9051894741037875
5,0.05197151857611638,0.9322689162676416,0.05220397153399618,0.9319736521296824,0.05218141829932489,0.9316735612572654
6,0.04978359928389375,0.937851622277181,0.050034828104398556,0.9375093717754314,0.049987560263357704,0.9372980702288697
7,0.07548151578144927,0.857130857401801,0.07569126013299476,0.856991603458477,0.07561432630261637,0.856528644575588
8,0.048630849728731315,0.9406964177380172,0.048881820287188855,0.940356268582461,0.048813795058524526,0.9402081247057268
9,0.05287401831372715,0.9298961537606695,0.053041317380239775,0.9297738803687796,0.05304068086572388,0.929404794129624
10,0.04239420787036818,0.9549317948782002,0.042602524246682864,0.9546955639510839,0.04259318559687051,0.9544763296378155
11,0.045001350716389596,0.9492181743155712,0.04524234166275666,0.9489071400199303,0.045215342100308885,0.9486986646817863
12,0.12662945903539208,0.597906812995324,0.12664761809028793,0.5996276124745155,0.12681304095046483,0.5964616054368056
13,0.03992308617247431,0.9600326433984011,0.0401823422996789,0.9596967038460287,0.04019214491652943,0.9594641398782288
14,0.03810633449220636,0.9635874107038213,0.03832045384446254,0.9633451578932541,0.03837491720533847,0.9630468104605883
15,0.03574457298051925,0.9679611116353627,0.03596769726543195,0.9677079710159573,0.03602103738299157,0.967441119730126
16,0.04455257125550482,0.9502259752613134,0.044798596697559846,0.9499044805021235,0.04477993828325358,0.9496819263480216
17,0.03422982095231861,0.9706190071346951,0.034464251848521144,0.9703511549876934,0.03451302347415084,0.9701101977174738
18,0.041850347195446655,0.9560807067855255,0.042015453787431135,0.9559355672812071,0.04207511681604881,0.9555770202170611
19,0.03264185262442046,0.9732818238113284,0.03293546755341741,0.9729231753618978,0.03293870047178973,0.9727748708642103
20,0.06380194018687459,0.8979236851273363,0.06388411686742357,0.8981277600404649,0.06396285514250565,0.8973372934451502
21,0.03217493833975156,0.9740407189202586,0.032520797209197996,0.9736006987983352,0.03246719719181183,0.9735487242598608
22,0.05150099252620833,0.9334897761654137,0.0517501412153448,0.9331512724376393,0.051684990039661524,0.9329674250754582
23,0.030467816819488732,0.9767223098103511,0.030811003794642338,0.9763036336848779,0.03078200232970684,0.976223344739666
24,0.04123862980512962,0.9573552408564974,0.04144452258967463,0.9571249789714659,0.04148003518490793,0.9568247103189543
25,0.02986684921984854,0.9776315428241099,0.030206067335082028,0.9772249971411316,0.030185414717700476,0.9771360469252449
26,0.08450735559446748,0.8209203507050828,0.08455777331397632,0.8215251021313383,0.08464415085614149,0.820216043714757
27,0.03501133919865426,0.9692620670288465,0.03527790894704433,0.9689346867452117,0.035270797494405995,0.968783257257675
28,0.03482435592444815,0.9695895114709627,0.03509534534030743,0.9692553816710587,0.035106934741658255,0.9690726399627422
29,0.03414697960584041,0.9707610481908252,0.034476488764297784,0.9703300971380903,0.03440057310591135,0.9703046542770358
30,0.031031222358879097,0.9758534561045062,0.03138259869748031,0.9754162646337842,0.03132400328410716,0.9753786678599992
31,0.041314415462015384,0.9571983573332008,0.04158316497537937,0.9568376433892086,0.041538298984364355,0.9567033352216957
32,0.027514453543689747,0.9810163815713934,0.027867805021892744,0.9806145632617512,0.02784916340681237,0.9805382748513957
33,0.026238970778508414,0.982735627241305,0.026625082768271375,0.9823049417146758,0.02658990048571673,0.9822584952567893
34,0.04858612687367689,0.9408054435204853,0.04875849988309384,0.9406568305066187,0.04878843256707969,0.9402702416089977
35,0.02614790128943988,0.982855260729438,0.02650648755133446,0.982462227642456,0.02648180823122869,0.9824024462483988
36,0.025940621229761856,0.9831260033490304,0.026313540286894272,0.9827166218763219,0.02629301922600384,0.9826524578734905
37,0.02471213763630681,0.9846863808786304,0.02509216817698529,0.9842838398419992,0.025079511488277858,0.9842167958452023
38,0.02479396260791592,0.9845848023602185,0.02518288445618459,0.9841699964330431,0.025130284094084077,0.9841528261092046
39,0.04924974952632352,0.9391773603723794,0.04943050919354511,0.9390097750773396,0.04945252587426611,0.9386331284663312
40,0.02571835371328508,0.9834139282061792,0.026093022366082935,0.9830050911866788,0.026038971807376673,0.9829860681208753
41,0.02992796432654128,0.977539906059751,0.03021801675093658,0.9772069743069279,0.030216056285525757,0.9770896044097951
42,0.02506877864390472,0.984241184789306,0.025406826070534495,0.9838872043412208,0.02540590846010369,0.9838033019986633
43,0.050443291275890194,0.9361936292861573,0.05060010285449641,0.9360894043305642,0.05062425357042896,0.9356906245954543
44,0.024469223239811873,0.9849859597004392,0.02477701837034647,0.9846761408056603,0.02473292593863715,0.9846500126404923
45,0.022676683713165946,0.9871051499107842,0.023031643551739846,0.9867590262093213,0.023004677997961888,0.9867202669624592
46,0.022143418912332073,0.9877044895027796,0.022483644659070514,0.987381623200361,0.022483023380832447,0.9873157015029179
47,0.043919757544589814,0.9516298893835672,0.04408889042271234,0.9514791495701472,0.04411346713007945,0.9511685730996922
48,0.022811522866337718,0.9869513443156357,0.023154957342971415,0.9866168595033096,0.023133396139704696,0.9865712429178672
49,0.02144037797938915,0.9884728462385695,0.02179805401773789,0.9881394312323967,0.021792297684109018,0.9880831061622121
50,0.020109986127447813,0.9898590006870156,0.02049960526953289,0.9895103483197508,0.020482301652915303,0.989472759636347
51,0.035693400611083385,0.968052780600696,0.03592086819745626,0.9677920031271287,0.035903727925513614,0.9676528428173652
52,0.019766852029451443,0.9902021173691893,0.020165395482709677,0.9898495906270028,0.020144629102282718,0.9898170038712221
53,0.0355146376276065,0.9683719811641701,0.035723498212560836,0.9681449695144188,0.03574000762137554,0.967947175250887
54,0.019911353350491236,0.9900583430555498,0.020304664388364528,0.9897089023730299,0.020292670986737774,0.9896667853279559
55,0.018922978574701155,0.9910208296584251,0.019330077161576822,0.990673101772375,0.019321449690763236,0.9906322251272537
56,0.025503839183026462,0.9836894602740297,0.02581232368162022,0.9833687738144286,0.025792050151054267,0.9833072167171423
57,0.02208311840971623,0.987771364122526,0.022425965500221544,0.9874462821189112,0.02242343474683106,0.9873828490124025
58,0.018231554647390357,0.9916650189625991,0.018633596980392103,0.9913331065458395,0.01864851263787935,0.9912733928540897
59,0.03485880562828483,0.9695293150311617,0.035069571031592604,0.9693005233422648,0.03506292703028149,0.9691501280822125
60,0.021055074943602314,0.9888834303102729,0.021389161459996083,0.9885802237611503,0.021413959302368286,0.9884932952291815
61,0.01783236312713272,0.9920260224362155,0.01821712640799225,0.9917161960785464,0.018262336646201235,0.9916310741793267
62,0.029146310752341278,0.978697803118651,0.02940792788464146,0.9784126707752081,0.029430940801799577,0.9782647158774106
63,0.019612960170424926,0.9903540833981404,0.019967414084516286,0.99004792332743,0.020000619123599617,0.989962075850061
64,0.01757733199665066,0.992252472532025,0.017979779946074262,0.9919306451862026,0.018009960024970302,0.99186078497658
65,0.040912811477134464,0.9580264345956557,0.041082104762110445,0.95787155418487,0.041083282498961204,0.9576466959043338
66,0.01756599252121781,0.9922624655546995,0.01794612100655719,0.9919608293598132,0.018006157961222614,0.9918642210200638
67,0.016670867266767173,0.9930309497364365,0.01707066990206681,0.9927260351096432,0.017120317850707147,0.9926450338340986
