,train_loss,train_metric,valid_loss,valid_metric,test_loss,test_metric
0,0.12982349354483788,0.5781097145778148,0.12966260874970598,0.5773787234297907,0.1298728462717971,0.576753140004311
1,0.08177136425682452,0.8326231355710456,0.08170189848342628,0.8322022458902781,0.0818250655770836,0.831992081188097
2,0.06860892506901453,0.8821704627916929,0.0685340349671152,0.8819313899472435,0.06875108535086204,0.8813914096981529
3,0.06779617889643717,0.8849455619508162,0.06771924382823763,0.8847221026669254,0.06786654091599989,0.8844237880938527
4,0.05560040769843611,0.9226164064456472,0.05559163354898583,0.9223143650731355,0.05579908448144424,0.9218711961048643
5,0.0493958634904494,0.9389235052173396,0.049496031557520116,0.9384167498431318,0.04963976458500201,0.938167549962186
6,0.05569890363323703,0.9223419939746927,0.055838357859186095,0.9216232732057111,0.055899415625652336,0.9215899802663005
7,0.0458253221544705,0.9474341133016765,0.04590579364709326,0.9470267220492529,0.0460689572841893,0.9467433563592256
8,0.05233539330660017,0.9314379291375734,0.05244128377353664,0.9308696940123617,0.05252928912854706,0.9307595188814825
9,0.0412652580056903,0.957375227766683,0.04127451931089123,0.9571761315322775,0.04150107127148838,0.9567809074788677
10,0.07515699330871135,0.8586057536217491,0.07511251917256433,0.858177053878857,0.0752825632597121,0.8577848629248324
11,0.036825479907094325,0.9660539088958451,0.03687460429057782,0.9658196436100147,0.03711255161561918,0.9654380166846026
12,0.053307114302942285,0.9288682836887037,0.05331673848000224,0.928542306058909,0.05351757246782904,0.9281296369247045
13,0.03557933284653492,0.9683124586505739,0.035635298801498475,0.9680785466686813,0.035901513564702996,0.9676568330313837
14,0.04952009510353116,0.9386159017376203,0.04963948122819081,0.938059270324362,0.049747659412689195,0.9378984652281792
15,0.03317164535887661,0.972456002611206,0.03331002306377332,0.9721085101549276,0.033533776849549383,0.9717822769236555
16,0.033440317038331446,0.9720080139322905,0.03357417781493787,0.9716643866167315,0.03378546654299086,0.9713571075671148
17,0.06939729200037667,0.879447009070386,0.06941068815666272,0.8788915214819512,0.06957869443337068,0.878518658638127
18,0.033754509647990226,0.9714795386106919,0.033919546048936954,0.9710784269160879,0.03411471708831111,0.970796118702883
19,0.03331788831363736,0.9722126022078902,0.033519653491203,0.9717563453670947,0.03368456937224359,0.9715279309532792
20,0.03182996787080159,0.9746390603268174,0.032043761366418046,0.9741887626393023,0.032211026730158514,0.9739644855434836
21,0.031468754405181563,0.9752113972183383,0.03168908943287733,0.9747569767908939,0.03185042917612024,0.9745441498344279
22,0.03088762645266117,0.9761184772543967,0.031124886791141344,0.9756478446252993,0.031260810616862984,0.9754779089842378
23,0.06747591105287407,0.8860300242810383,0.06763189076630156,0.8850193110761204,0.06765190112983913,0.8851536915434122
24,0.029327084461955248,0.9784706597233672,0.0295554516159091,0.9780417841977956,0.029708701998701337,0.977852516775119
25,0.03444040504858191,0.9703086843654755,0.03463095427529325,0.9698525374631695,0.03476391546187569,0.9696740510960259
26,0.028044326716781757,0.9803128442544455,0.028320547444541842,0.9798383935134795,0.028457846811435785,0.9796782502179704
27,0.0540935290827851,0.9267540571664517,0.05420088115646775,0.9261527135176841,0.054293487197614794,0.9260305310048327
28,0.028845394062426512,0.9791720802270074,0.029138302310445955,0.9786572517700203,0.029259040781440444,0.9785178771407718
29,0.02564679416720611,0.9835350993416596,0.025967668589790556,0.9830492949816215,0.026100228202523886,0.982905923638069
30,0.0254278735412228,0.983814988002773,0.02575417876774923,0.9833268651610032,0.025888179227295204,0.9831825540596435
31,0.02916011810929995,0.9787151055875575,0.029437805262552342,0.9782162468761172,0.029541460274669917,0.9781011683421773
32,0.026251022918660827,0.9827501467373065,0.02660776615453122,0.982203332753994,0.026726158961604813,0.9820761987080517
33,0.06723543475472817,0.8868409284831331,0.06734262436145266,0.8860007695875936,0.06738441891264753,0.8860600558105639
34,0.02874632289820595,0.9793149041290375,0.02899712971728426,0.9788635586991227,0.029129747152428775,0.9787073136716701
35,0.025540045157661107,0.983671876917798,0.025883019018570024,0.9831596269534546,0.02600130158925834,0.983035259945977
36,0.05610455533812163,0.9212067178789051,0.0563279733450666,0.9202427631870401,0.05634811542656127,0.9203261472315117
37,0.02484738308166074,0.9845455250914151,0.025173129036903122,0.9840707160820132,0.025284401182234836,0.9839578574894088
38,0.024673973496136422,0.9847604855527545,0.025047941959495217,0.9842287562465096,0.025149468924023248,0.9841286208499662
39,0.02468031960663201,0.9847526454892004,0.025067683289548552,0.9842038866240127,0.02515180471367088,0.984125672529602
40,0.043426377664958694,0.9527936794038495,0.04369704542484275,0.9520016846241774,0.043728167147624744,0.9520178642338673
41,0.023155166053301018,0.9865788806050568,0.02351494892876779,0.9861001560826506,0.023634398644838777,0.9859832883344434
42,0.02499783701110546,0.9843578010163067,0.025318746527947647,0.9838858927144042,0.025443352182996537,0.9837555247459853
43,0.021889113615446945,0.9880064074151178,0.022287284925298675,0.9875136305692614,0.022408999640075776,0.9873990884387195
44,0.03775388100297363,0.9643207147019954,0.03794158168526558,0.9638129891561951,0.03804709588161731,0.963675465934212
45,0.02218906888243686,0.9876754492040059,0.02256495559069835,0.9872005646027223,0.022686255142916147,0.9870853497012724
46,0.027993697498474385,0.9803838636369853,0.028265969268238194,0.9799160275290819,0.028391124298520722,0.9797734314007431
47,0.02172374676345901,0.988186940166501,0.022113904793383297,0.9877071461171437,0.022235464584367294,0.9875934953702026
48,0.024767945640045048,0.9846441835629085,0.02516384558806308,0.9840824627516488,0.025220705530821647,0.9840385813954734
